ID,state,temperature_avg,CDD,GDD,HDD,temperature_max,temperature_min,precipitation,snow_depth,snow_fall
1963-12,NE,21.9,0,0,1328,64,-14,0.24,2,5.3
1964-01,NE,28.1,0,0,1140,65,-9,,,
1964-02,NE,24.8,0,0,1157,54,-7,0.62,5,8.6
1964-03,NE,32.3,0,2,1006,75,0,1.26,2,5.4
1964-04,NE,47,0,57,534,88,19,3.76,4,5.6
1964-05,NE,60.9,72,348,190,93,31,2.06,0,0
1964-06,NE,67.2,134,521,63,92,35,4.78,0,0
1964-07,NE,77.5,395,860,0,102,56,4.52,0,
1964-08,NE,69.8,198,620,43,101,38,2.63,0,0
1964-09,NE,63.1,92,405,143,95,23,1.02,0,0
1964-10,NE,50.3,1,95,450,89,17,0.17,0,0
1964-11,NE,35.7,0,14,870,77,-7,0.04,,
1964-12,NE,25.2,0,4,1228,74,-13,0.1,1,1.8
1965-01,NE,26.3,0,0,1189,65,-8,0.61,9,9.2
1965-02,NE,23.4,0,0,1158,74,-9,0.35,7,7.2
1965-03,NE,25.5,0,3,1217,76,-6,0.25,3,5
1965-04,NE,51.4,4,115,405,90,21,1.42,0,
1965-05,NE,60,28,325,173,91,31,4.18,0,0
1965-06,NE,67.1,98,522,26,88,40,6.81,0,0
1965-07,NE,73.1,260,725,0,96,53,6.68,0,0
1965-08,NE,70.5,190,644,11,100,44,1.82,0,0
1965-09,NE,53.7,13,189,345,83,26,5.69,0,
1965-10,NE,54,1,150,335,89,24,0.73,0,0
1965-11,NE,40.9,0,11,718,77,15,0.05,,0.5
1965-12,NE,28.9,0,0,1113,63,-3,1.02,3,6.3
1966-01,NE,15.6,0,0,1526,53,-18,0.3,7,10.5
1966-02,NE,21.4,0,0,1213,51,-11,0.15,5,1.7
1966-03,NE,38.5,0,23,815,77,0,1.12,9,9.6
1966-04,NE,43.8,0,38,628,80,19,1.05,2,5
1966-05,NE,59.9,48,339,199,95,27,0.77,0,0.2
1966-06,NE,68.8,168,571,48,94,38,5.14,0,0
1966-07,NE,77.5,398,863,0,100,58,3.35,0,0
1966-08,NE,67.8,129,560,34,92,43,2.74,0,0
1966-09,NE,62.1,57,375,136,91,33,2.09,0,0
1966-10,NE,50.5,0,118,442,86,20,0.31,0,1.4
1966-11,NE,36,0,0,863,73,6,0.04,,0.5
1966-12,NE,24.5,0,0,1250,64,-10,0.51,7,8.5
1967-01,NE,24.8,0,0,1240,68,-13,0.47,4,9.3
1967-02,NE,30.8,0,0,950,71,4,0.03,,0.8
1967-03,NE,39.9,2,43,771,84,4,0.09,,0.7
1967-04,NE,49.3,0,100,465,82,20,1.03,1,4.5
1967-05,NE,51.8,25,179,427,96,21,3.94,1,3.6
1967-06,NE,64.6,65,446,70,87,43,6.05,0,0
1967-07,NE,70.3,189,635,19,98,49,3.74,0,0
1967-08,NE,68.8,155,591,29,97,39,0.06,0,0
1967-09,NE,61.2,25,350,132,88,25,1.12,0,0
1967-10,NE,49.7,12,124,479,91,18,0.58,0,
1967-11,NE,33.9,0,0,926,72,4,0.19,2,2.9
1967-12,NE,22.7,0,0,1305,58,-25,0.15,3,3.4
1968-01,NE,22.2,0,0,1320,61,-20,0.12,2,1.6
1968-02,NE,27,0,0,1096,64,-2,0.36,2,3
1968-03,NE,39.9,0,27,770,86,3,0.11,1,0.8
1968-04,NE,46.2,0,41,558,85,14,3.04,2,2.2
1968-05,NE,53.3,6,139,363,88,27,1.72,0,0
1968-06,NE,69.5,165,589,26,100,44,2.25,0,0
1968-07,NE,72.6,261,709,17,97,44,1.82,0,0
1968-08,NE,71.5,228,675,18,102,42,3.97,0,0
1968-09,NE,61.1,38,338,150,88,35,0.82,0,0
1968-10,NE,51.1,4,109,428,91,22,1.5,0,0
1968-11,NE,34.4,0,0,911,69,10,0.46,0,0.3
1968-12,NE,19,0,0,1421,60,-20,0.87,10,10.3
1969-01,NE,16.2,0,0,1507,42,-16,0.94,10,12.4
1969-02,NE,24.2,0,0,1133,41,-2,0.26,4,3.2
1969-03,NE,29,0,0,1106,71,1,0.17,1,1.8
1969-04,NE,51.4,0,99,399,81,22,0.15,0,
1969-05,NE,61,58,345,178,92,31,1.35,0,
1969-06,NE,62.8,63,393,122,100,29,4.2,0,0
1969-07,NE,73,257,721,1,102,48,2.52,0,0
1969-08,NE,73.6,276,741,0,101,45,1.61,0,0
1969-09,NE,65.8,76,481,45,93,36,0.8,0,0
1969-10,NE,41.7,0,35,716,81,11,2.91,5,15.7
1969-11,NE,38.3,0,1,795,76,12,0.18,1,0.8
1969-12,NE,28.3,0,0,1129,61,0,0.1,1,1.8
1970-01,NE,22.3,0,0,1315,59,-10,0.23,2,3.6
1970-02,NE,31.8,0,0,923,72,3,0.28,4,4
1970-03,NE,31.2,0,0,1041,67,6,0.97,7,18.4
1970-04,NE,45.6,4,62,582,83,18,2.46,,0.4
1970-05,NE,61.9,48,385,136,95,27,1.31,0,0
1970-06,NE,68.1,155,550,55,98,38,4.33,0,0
1970-07,NE,74.3,300,763,2,100,48,1.68,0,0
1970-08,NE,75.6,341,805,1,103,47,0.28,0,0
1970-09,NE,60.8,96,354,214,96,28,2.27,0,0
1970-10,NE,45.4,0,68,600,88,18,1.27,1,9
1970-11,NE,34.8,0,1,899,71,8,0.91,1,3.6
1970-12,NE,26.8,0,0,1177,68,-7,0.22,1,1.8
1971-01,NE,22.1,0,0,1320,64,-18,0.47,3,5.6
1971-02,NE,24.5,0,0,1127,65,-10,1.28,4,2.7
1971-03,NE,33.4,0,11,974,82,-3,0.97,9,19
1971-04,NE,48,0,71,501,83,19,3.94,1,0.8
1971-05,NE,54.7,1,167,311,80,31,2.54,0,
1971-06,NE,70.2,177,614,13,96,47,5.84,0,0
1971-07,NE,69.8,167,620,12,94,41,3.48,0,0
1971-08,NE,72.2,229,694,0,94,50,0.91,0,0
1971-09,NE,59.7,59,330,210,100,26,2.01,0,0
1971-10,NE,49.5,1,99,472,86,15,1.75,2,2
1971-11,NE,37.1,0,0,829,71,9,0.9,2,2.5
1971-12,NE,27.5,0,0,1157,63,-1,0.16,1,2.1
1972-01,NE,20.7,0,0,1366,61,-17,0.16,2,2.6
1972-02,NE,29.8,0,4,1013,76,-4,0.08,1,1.9
1972-03,NE,40.7,0,10,745,80,10,0.65,,0.1
1972-04,NE,46.5,0,61,549,84,13,1.19,,0.1
1972-05,NE,58,43,289,250,90,24,3.18,0,0
1972-06,NE,68.4,137,555,32,92,41,2.96,0,0
1972-07,NE,70.4,199,640,24,94,42,3.58,0,0
1972-08,NE,70.8,202,652,15,95,41,0.95,0,0
1972-09,NE,61.2,64,353,169,98,29,1.46,0,0
1972-10,NE,46.4,0,71,567,88,15,0.62,,0.8
1972-11,NE,29.8,0,0,1047,60,9,1.12,4,8
1972-12,NE,17.1,0,0,1477,57,-15,0.42,5,8.7
1973-01,NE,21.4,0,0,1342,59,-17,0.4,4,3.8
1973-02,NE,30.3,0,0,967,62,-1,0.1,,0.4
1973-03,NE,40.4,0,1,756,71,20,2.45,,1.6
1973-04,NE,45.8,0,56,567,80,12,1.45,1,1.7
1973-05,NE,56,11,213,283,87,26,3.85,0,0
1973-06,NE,67.7,121,537,34,98,42,0.88,0,0
1973-07,NE,72.8,260,715,10,105,48,2.87,0,0
1973-08,NE,73.6,278,743,0,94,47,2.82,0,0
1973-09,NE,58.4,29,276,219,89,30,3.98,0,0
1973-10,NE,51.7,3,142,407,83,20,1.26,0,
1973-11,NE,35,0,4,892,75,14,0.54,3,4.3
1973-12,NE,23.2,0,0,1289,60,-16,1.13,9,14.1
1974-01,NE,15.9,0,0,1513,57,-23,0.27,9,4.2
1974-02,NE,33,0,0,889,67,7,0.08,1,1
1974-03,NE,40,0,16,765,77,6,0.42,2,2.3
1974-04,NE,50,5,113,445,85,18,1.17,,0.7
1974-05,NE,59.5,24,301,190,87,28,1.64,0,0
1974-06,NE,66.5,117,505,62,100,41,3.86,0,0
1974-07,NE,77.4,394,859,0,101,45,2.27,0,0
1974-08,NE,67.1,115,540,40,94,38,1.15,0,0
1974-09,NE,57.5,40,261,256,99,22,0.24,0,0
1974-10,NE,52.8,3,136,373,83,16,0.61,0,0
1974-11,NE,34.8,0,0,900,72,2,0.04,,
1974-12,NE,24.1,0,0,1262,59,-4,0.42,4,4.5
1975-01,NE,25.7,0,0,1216,59,-1,0.26,2,2.2
1975-02,NE,23.4,0,0,1160,59,-14,0.17,3,2.6
1975-03,NE,31.4,0,6,1032,77,0,0.92,2,3.9
1975-04,NE,46.6,10,88,558,85,7,1.77,2,3
1975-05,NE,57.1,11,232,247,85,29,2.12,0,0
1975-06,NE,65.7,89,477,62,89,40,6.12,0,0
1975-07,NE,74.6,311,770,6,99,43,2.51,0,0
1975-08,NE,73.2,260,725,0,99,48,0.25,0,0
1975-09,NE,58.4,39,272,228,89,26,0.56,0,0
1975-10,NE,50.9,7,132,437,88,13,0.14,,0.8
1975-11,NE,30.2,0,5,1035,75,-8,1.15,9,10.9
1975-12,NE,26.4,0,0,1191,54,-3,0.22,8,1.2
1976-01,NE,17.7,0,0,1457,50,-21,0.99,12,17.1
1976-02,NE,32.7,0,0,929,67,0,0.14,1,1.6
1976-03,NE,33.9,0,10,956,73,-13,2.03,4,5.2
1976-04,NE,47.4,0,46,521,78,17,2.8,0,
1976-05,NE,53.1,5,159,363,88,20,2.88,0,0
1976-06,NE,64.5,62,442,70,96,37,2.43,0,0
1976-07,NE,72.8,247,712,0,97,46,0.92,0,0
1976-08,NE,70.6,192,644,13,98,35,2.87,0,0
1976-09,NE,59.8,27,314,178,96,24,2.03,0,0
1976-10,NE,45.2,0,92,608,89,13,1.18,,1
1976-11,NE,30.5,0,0,1027,74,-13,0.08,1,0.6
1976-12,NE,28.2,0,0,1133,67,-11,0.01,,
1977-01,NE,16.5,0,0,1493,52,-13,0.18,2,2.5
1977-02,NE,31.9,0,0,920,71,2,0.27,,2.2
1977-03,NE,37,0,12,858,73,8,2.89,5,9.9
1977-04,NE,51.7,2,148,395,90,16,4.85,4,8.1
1977-05,NE,63,26,410,81,83,38,5.9,0,0
1977-06,NE,70.4,174,622,2,94,49,1.31,0,0
1977-07,NE,74.5,305,768,2,99,46,4.41,0,0
1977-08,NE,68.5,149,580,34,93,39,1.79,0,0
1977-09,NE,63.8,64,418,96,94,32,1.48,0,0
1977-10,NE,50,0,68,458,85,16,0.18,0,
1977-11,NE,35.8,0,4,869,67,-1,0.39,,0.3
1977-12,NE,24.9,0,0,1235,65,-13,1.22,3,6.4
1978-01,NE,11.2,0,0,1661,43,-15,0.52,3,6.2
1978-02,NE,14.7,0,0,1398,43,-19,1.98,13,20.6
1978-03,NE,35,0,26,923,84,-14,0.4,5,2
1978-04,NE,48.4,1,85,491,83,21,1.96,0,
1978-05,NE,56.6,21,250,275,86,29,4.84,0,
1978-06,NE,68.2,174,554,71,96,36,1.75,0,0
1978-07,NE,74.5,307,767,5,102,49,3.7,0,0
1978-08,NE,71,218,659,24,101,38,1.92,0,0
1978-09,NE,65.4,117,469,99,97,28,0.33,0,0
1978-10,NE,49.1,5,79,488,91,20,0.43,0,
1978-11,NE,32,0,9,982,76,3,1.03,6,7.6
1978-12,NE,14.5,0,0,1558,42,-17,0.99,9,10.3
1979-01,NE,6,0,0,1822,39,-23,0.86,5,6.3
1979-02,NE,17.1,0,0,1332,48,-19,0.09,5,0.3
1979-03,NE,37,0,3,862,71,13,2.78,4,5.9
1979-04,NE,48.4,0,107,491,82,20,1.46,,2.3
1979-05,NE,57.3,27,266,259,91,26,2.96,,
1979-06,NE,68.1,156,550,56,99,38,3.37,0,0
1979-07,NE,74,294,755,4,95,57,7.05,0,0
1979-08,NE,72.8,262,716,11,98,54,1.49,0,0
1979-09,NE,67.1,123,521,52,102,37,0.45,0,0
1979-10,NE,53.8,0,163,341,90,28,1.32,,2.9
1979-11,NE,32.2,0,0,975,69,6,2.89,13,17.5
1979-12,NE,34,0,0,957,66,-1,0.28,3,2.3
1980-01,NE,25.1,0,0,1233,64,-10,0.52,3,5.2
1980-02,NE,26.7,0,0,1102,69,-9,0.82,7,9.1
1980-03,NE,35.5,0,4,909,75,-11,2.56,18,21.9
1980-04,NE,50.5,10,132,439,94,22,0.77,5,7.4
1980-05,NE,60.2,27,329,166,85,29,2.59,0,0
1980-06,NE,72.5,243,683,10,101,46,1.89,0,0
1980-07,NE,78,411,876,0,106,53,0.64,0,0
1980-08,NE,73.9,289,748,6,103,46,3.04,0,0
1980-09,NE,63.6,74,418,107,94,37,0.34,0,0
1980-10,NE,48.9,0,105,491,89,17,1,,0.6
1980-11,NE,38.4,0,16,790,82,12,0.13,,1.2
1980-12,NE,31.9,0,2,1019,75,-2,0.02,,
1981-01,NE,29.7,0,0,1089,70,0,0.07,,0.7
1981-02,NE,29.1,0,0,999,74,-22,0.05,1,0.5
1981-03,NE,40.2,0,16,762,76,13,2.72,1,0.5
1981-04,NE,55.7,10,206,283,90,26,2.47,0,0.4
1981-05,NE,54.8,9,192,318,86,23,5.37,0,0
1981-06,NE,68.6,141,565,26,99,42,2.32,0,0
1981-07,NE,73.7,288,744,9,102,53,5.09,0,0
1981-08,NE,70,168,629,4,93,48,2.48,0,0
1981-09,NE,63,47,397,101,91,30,0.25,0,0
1981-10,NE,49,1,75,492,78,13,0.6,,
1981-11,NE,39.8,0,3,749,72,12,1.94,1,5.3
1981-12,NE,26.7,0,0,1179,61,0,0.43,5,6.4
1982-01,NE,17.1,0,0,1479,60,-17,0.2,2,4.4
1982-02,NE,28,0,2,1029,76,-19,0.15,1,1.7
1982-03,NE,36.3,0,2,885,71,2,0.99,4,6.4
1982-04,NE,44.7,0,69,601,84,14,1.42,,0.9
1982-05,NE,57.3,8,239,239,86,32,6.32,0,0
1982-06,NE,63.4,70,410,111,94,36,2.35,0,0
1982-07,NE,75,314,779,0,99,50,1.78,0,0
1982-08,NE,73.1,276,723,18,99,47,1.18,0,0
1982-09,NE,61.7,68,360,160,98,32,1.26,0,0
1982-10,NE,49.2,0,81,484,78,19,2.44,,1
1982-11,NE,33.3,0,0,946,72,7,0.73,1,2
1982-12,NE,28.1,0,0,1138,63,-7,1.08,9,9.7
1983-01,NE,27.1,0,0,1167,58,7,0.33,4,1.6
1983-02,NE,35,0,0,833,67,6,0.25,,0.1
1983-03,NE,37.2,0,10,854,76,8,1.54,3,5.9
1983-04,NE,42.3,0,16,672,74,19,2.12,1,5.4
1983-05,NE,53.9,8,165,343,86,29,3.2,0,0
1983-06,NE,65.1,103,466,90,92,39,3.32,0,0
1983-07,NE,75.3,331,794,2,98,47,3.74,0,0
1983-08,NE,78,412,877,0,103,58,1.98,0,0
1983-09,NE,64.7,128,472,128,96,24,0.14,0,
1983-10,NE,51.3,1,106,419,85,22,0.56,0,0
1983-11,NE,36.7,0,37,840,80,-3,1.56,9,12.1
1983-12,NE,7.5,0,0,1774,40,-34,0.46,8,7.3
1984-01,NE,20.4,0,0,1379,48,-22,0.36,4,5.3
1984-02,NE,33.2,0,0,915,64,10,0.87,6,9.6
1984-03,NE,34,0,0,953,65,6,1.2,3,8.8
1984-04,NE,43.3,0,9,647,71,22,5.01,8,14.5
1984-05,NE,58.1,27,279,236,92,30,2.82,0,0.2
1984-06,NE,68,129,546,33,91,39,4.37,0,0
1984-07,NE,73.7,281,746,0,99,49,0.94,0,0
1984-08,NE,75.4,331,796,0,101,52,1.38,0,0
1984-09,NE,58.4,55,330,247,100,17,0.39,,
1984-10,NE,48,2,115,519,82,21,2.41,,0.3
1984-11,NE,37.1,0,2,829,70,14,0.69,1,0.9
1984-12,NE,22.5,0,0,1312,65,-3,0.72,6,8.7
1985-01,NE,18.3,0,0,1440,44,-18,0.55,7,8.5
1985-02,NE,23.1,0,0,1167,60,-16,0.14,1,0.8
1985-03,NE,40.5,0,12,752,77,10,0.44,2,2.1
1985-04,NE,52.1,14,161,393,89,16,1.84,0,0
1985-05,NE,60.8,32,344,156,91,36,4.01,0,0
1985-06,NE,65.3,100,467,83,99,38,0.87,0,0
1985-07,NE,75.3,326,791,0,105,47,3.98,0,0
1985-08,NE,70.1,189,631,23,98,43,1.16,0,0
1985-09,NE,59.7,100,365,252,99,26,3.23,3,3.1
1985-10,NE,48.6,0,61,502,78,18,1.24,0,
1985-11,NE,24.6,0,0,1205,70,-5,1.09,5,13
1985-12,NE,19.2,0,0,1415,46,-18,0.79,8,8.1
1986-01,NE,31.5,0,0,1029,63,5,0.02,,0.2
1986-02,NE,26.9,0,3,1059,75,-17,1.1,8,8.7
1986-03,NE,44.3,0,42,634,86,19,0.7,1,3.8
1986-04,NE,48.9,3,87,479,85,22,3.77,0,
1986-05,NE,58,11,262,219,88,33,2.8,0,0
1986-06,NE,71.4,201,649,2,99,47,1.7,0,0
1986-07,NE,75.5,334,799,0,101,52,2.57,0,0
1986-08,NE,71.3,217,668,14,100,44,1.22,0,0
1986-09,NE,62.9,43,395,98,88,35,1.02,0,0
1986-10,NE,50.4,0,97,446,81,13,1.58,2,2
1986-11,NE,35.5,0,0,878,73,-8,0.19,,1
1986-12,NE,30.2,0,0,1074,58,-1,0.27,2,2.6
1987-01,NE,29.5,0,0,1093,67,4,0.16,1,1.6
1987-02,NE,35.8,0,0,810,73,13,1.55,5,9.2
1987-03,NE,36.7,0,12,868,78,7,1.65,3,7.2
1987-04,NE,51.3,16,173,420,92,17,1.01,0,0.1
1987-05,NE,63.1,48,411,102,90,40,3.19,0,0
1987-06,NE,70.2,176,611,15,95,43,3.95,0,0
1987-07,NE,75.7,352,804,13,103,44,2.81,0,0
1987-08,NE,70.3,208,637,36,100,45,1.19,0,0
1987-09,NE,61.3,35,346,139,95,32,1.16,0,0
1987-10,NE,47,0,57,551,91,16,1.67,1,1.3
1987-11,NE,38.2,0,27,796,76,7,1.26,4,8.2
1987-12,NE,27.7,0,0,1152,62,-7,0.81,6,7.2
1988-01,NE,16.4,0,0,1499,47,-19,0.72,11,12.6
1988-02,NE,26.5,0,0,1109,66,-14,0.03,3,0.6
1988-03,NE,37.7,0,17,839,84,5,0.37,1,3.8
1988-04,NE,48.5,1,75,490,88,21,2.02,0,2.1
1988-05,NE,60.7,41,347,170,91,30,3.59,0,0
1988-06,NE,74.6,293,740,3,106,48,3.12,0,0
1988-07,NE,74.5,301,766,0,97,50,3.03,0,0
1988-08,NE,73.4,282,734,13,96,39,3.93,0,0
1988-09,NE,62,46,372,128,97,37,1.59,0,0
1988-10,NE,48.6,0,66,498,83,13,0.05,0,
1988-11,NE,38,0,4,803,78,10,0.4,2,2.5
1988-12,NE,30.3,0,0,1067,70,-1,,,
1989-01,NE,30.1,0,0,1072,68,-1,0.55,4,6.1
1989-02,NE,17.8,0,0,1315,67,-17,0.73,2,10.6
1989-03,NE,35.6,0,30,902,80,-13,0.38,3,4.3
1989-04,NE,51.1,21,168,430,93,13,0.1,,0.3
1989-05,NE,59,35,303,211,95,19,3.02,0,
1989-06,NE,65.8,99,482,67,101,34,3.51,0,0
1989-07,NE,74.2,295,758,2,102,49,1.86,0,
1989-08,NE,71.7,219,677,7,99,46,2.37,0,0
1989-09,NE,61,67,369,180,90,23,1.11,0,
1989-10,NE,50.7,2,142,437,91,11,0.08,0,
1989-11,NE,37.6,0,8,815,72,1,0.02,0,
1989-12,NE,20.6,0,1,1371,67,-34,0.28,2,2.2
1990-01,NE,30.5,0,0,1061,73,3,0.27,6,5.9
1990-02,NE,30.9,0,0,948,67,5,0.18,1,1.9
1990-03,NE,39.9,0,10,771,76,15,1.75,3,5.3
1990-04,NE,48.5,15,111,502,88,18,1.52,,0.3
1990-05,NE,56.7,10,235,259,88,27,3.65,0,
1990-06,NE,71.1,205,640,15,100,43,1.9,0,
1990-07,NE,73.7,291,741,15,108,40,1.99,0,0
1990-08,NE,74,289,753,1,104,48,1.79,0,0
1990-09,NE,67.6,165,531,84,102,26,0.31,0,0
1990-10,NE,50.2,5,113,457,94,19,1.48,1,2
1990-11,NE,38.1,0,13,797,78,1,0.87,4,9.7
1990-12,NE,21.9,0,0,1329,68,-21,0.09,1,0.8
1991-01,NE,23.1,0,0,1290,59,-3,0.35,2,4.1
1991-02,NE,37.5,0,0,762,67,2,0.21,1,1.1
1991-03,NE,40.5,0,16,754,78,13,1,1,5.6
1991-04,NE,49.3,3,74,466,89,24,3,0,
1991-05,NE,61.8,59,394,149,86,27,5.39,0,
1991-06,NE,71,194,639,5,94,46,2.78,0,0
1991-07,NE,74.8,317,779,3,101,51,1.81,0,0
1991-08,NE,73.7,276,740,1,99,50,0.53,0,0
1991-09,NE,63.5,112,420,148,92,26,1.75,0,0
1991-10,NE,48.4,2,153,508,89,10,2.14,4,7.3
1991-11,NE,32.2,0,0,977,70,-6,0.92,6,1.6
1991-12,NE,33.4,0,0,971,69,6,0.67,1,1.8
1992-01,NE,32.1,0,0,1010,67,0,0.89,3,5.4
1992-02,NE,37.3,0,1,797,74,12,1.42,1,1.2
1992-03,NE,41.7,0,16,714,78,8,2.98,3,5.1
1992-04,NE,50.6,13,106,436,98,15,0.18,,0.3
1992-05,NE,58.6,31,300,219,86,30,3.18,0,
1992-06,NE,65.6,68,473,45,90,40,2.61,0,0
1992-07,NE,68.5,135,582,18,92,41,3.75,0,
1992-08,NE,66.5,116,521,60,98,40,6.3,0,
1992-09,NE,63,60,399,113,93,31,0.25,0,0
1992-10,NE,49.9,1,131,466,90,19,0.92,0,
1992-11,NE,32.4,0,0,970,66,2,0.2,2,2.2
1992-12,NE,22.5,0,0,1310,57,-3,0.33,3,3.9
1993-01,NE,18.5,0,0,1436,55,-9,0.74,8,10.1
1993-02,NE,17.9,0,0,1310,53,-21,1.37,13,17.2
1993-03,NE,37,0,5,862,71,5,0.61,8,2.7
1993-04,NE,45.5,0,48,578,78,20,1.8,1,2
1993-05,NE,58.7,15,288,204,85,27,2.47,0,
1993-06,NE,65.2,88,466,73,94,40,6.12,0,
1993-07,NE,71.5,212,675,2,96,49,5.47,0,
1993-08,NE,70.2,194,635,24,94,38,3.78,0,0
1993-09,NE,58.3,24,260,218,95,30,0.71,0,
1993-10,NE,48.5,6,105,513,91,10,1.59,,
1993-11,NE,32.6,0,0,965,66,-2,1.32,3,3.9
1993-12,NE,30.4,0,0,1066,63,5,0.22,3,3.3
1994-01,NE,24,0,0,1263,54,-5,0.53,5,10.6
1994-02,NE,23.7,0,1,1151,64,-14,0.29,5,6
1994-03,NE,41.5,0,21,724,80,10,0.05,,0.4
1994-04,NE,47.8,10,108,517,90,14,1.47,2,11.5
1994-05,NE,62.6,63,408,131,95,32,1.16,0,
1994-06,NE,71.7,213,658,5,97,49,4.92,0,
1994-07,NE,70.5,183,645,3,95,47,4.52,0,
1994-08,NE,72.6,251,708,8,101,50,1.24,0,0
1994-09,NE,65.4,111,471,90,95,36,0.6,0,0
1994-10,NE,52,0,114,395,83,21,2.63,0,0
1994-11,NE,37.4,0,9,820,74,14,0.78,2,4.6
1994-12,NE,29,0,0,1106,71,-3,0.66,5,9
1995-01,NE,26.7,0,0,1179,61,-17,0.12,5,0.1
1995-02,NE,34,0,4,863,76,2,0.09,2,2.7
1995-03,NE,37.7,0,34,840,83,-6,1.21,3,7.4
1995-04,NE,43.8,0,38,631,79,20,3.09,4,9.6
1995-05,NE,52.6,0,114,377,79,33,4.51,0,0
1995-06,NE,66.7,125,508,67,92,42,2.59,0,
1995-07,NE,73.8,298,746,17,104,50,2.01,0,
1995-08,NE,79.2,449,912,2,103,44,0.73,0,0
1995-09,NE,62.6,103,416,167,99,24,1.98,0,0.7
1995-10,NE,48.1,4,94,517,88,17,0.87,3,4.1
1995-11,NE,38.6,0,7,786,75,8,0.08,,0.8
1995-12,NE,28.8,0,0,1116,66,-6,0.02,,0.5
1996-01,NE,20.9,0,0,1359,69,-15,0.5,2,4.9
1996-02,NE,30.2,0,1,1002,74,-20,,1,
1996-03,NE,31.2,0,0,1037,67,-6,0.33,1,3.4
1996-04,NE,47.3,0,59,527,88,18,0.84,3,4
1996-05,NE,56.6,33,231,283,93,28,5.18,0,0
1996-06,NE,68.4,149,559,40,90,38,3.87,0,0
1996-07,NE,71.2,204,666,3,97,51,5.57,0,
1996-08,NE,70,165,629,1,90,50,3.25,0,0
1996-09,NE,59.1,44,292,214,90,29,5.55,0,0
1996-10,NE,48.6,3,112,503,87,16,0.33,0,
1996-11,NE,30.7,0,0,1021,67,1,0.4,3,5.2
1996-12,NE,25,0,0,1233,64,-8,0.03,1,1
1997-01,NE,23.3,0,1,1284,71,-9,,,0.9
1997-02,NE,29,0,0,1001,58,-5,0.73,6,12.1
1997-03,NE,39.5,0,11,782,83,8,0.07,1,0.5
1997-04,NE,42.3,0,45,673,81,9,1,4,4.4
1997-05,NE,55,5,189,306,90,25,1.87,0,0
1997-06,NE,69.5,156,592,14,94,42,2.58,0,0
1997-07,NE,73.9,295,750,10,99,39,3.19,0,0
1997-08,NE,70.9,206,654,17,93,51,3.4,0,
1997-09,NE,64.2,96,434,113,94,36,1.76,0,0
1997-10,NE,51.1,29,178,452,91,15,2.77,2,5.7
1997-11,NE,33.9,0,0,926,69,1,0.04,1,1.6
1997-12,NE,28.2,0,0,1133,57,3,0.2,2,3.2
1998-01,NE,25.9,0,0,1202,62,-3,0.27,3,4.4
1998-02,NE,34.7,0,0,841,58,14,0.4,4,4.2
1998-03,NE,32.6,0,22,998,81,-14,1.3,6,8.8
1998-04,NE,46.3,0,47,551,82,19,0.67,2,0
1998-05,NE,59.6,37,316,195,90,25,2.93,0,
1998-06,NE,64.1,94,446,114,98,30,4.84,0,
1998-07,NE,75.2,326,789,2,105,57,5.81,0,
1998-08,NE,72.4,237,702,0,95,47,1.85,0,0
1998-09,NE,68.5,150,561,39,100,43,1.13,0,0
1998-10,NE,49.7,0,74,467,77,24,1.92,0,
1998-11,NE,39.3,0,1,764,73,14,1.31,1,5.7
1998-12,NE,27.7,0,0,1149,67,-21,0.01,1,0.7
1999-01,NE,27.6,0,0,1151,64,-13,0.34,3,4.5
1999-02,NE,36.7,0,4,785,76,5,0.26,5,5.2
1999-03,NE,38.5,0,22,815,81,8,0.64,3,2.7
1999-04,NE,45.3,0,37,586,77,19,2.83,1,1.2
1999-05,NE,57.1,9,232,248,83,27,1.92,0,0
1999-06,NE,66.9,119,515,54,94,43,5.32,0,
1999-07,NE,75.5,343,800,8,101,44,0.93,0,
1999-08,NE,70.7,192,648,9,92,46,5.49,0,
1999-09,NE,58.1,28,268,227,86,25,1.2,0,0
1999-10,NE,50,0,98,458,84,17,0.22,0,0
1999-11,NE,41.8,0,8,690,81,10,0.14,,1.4
1999-12,NE,30.7,0,0,1057,66,0,0.05,,1.1
2000-01,NE,27.3,0,0,1164,68,-4,0.31,3,8.1
2000-02,NE,33.9,0,0,894,75,5,0.46,2,3.6
2000-03,NE,40.9,0,18,738,72,11,1.22,0,0.8
2000-04,NE,48,0,73,503,84,14,1.65,0,
2000-05,NE,60.7,42,347,169,95,25,1.21,0,
2000-06,NE,67.9,140,541,49,104,37,1.53,0,
2000-07,NE,76.4,362,827,0,102,53,2.86,0,
2000-08,NE,77.4,393,858,0,102,54,2.05,0,
2000-09,NE,63.6,107,445,142,96,25,1.22,,2.8
2000-10,NE,51.1,0,114,424,82,15,3.24,0,0
2000-11,NE,24.6,0,0,1204,59,-8,0.53,10,10.6
2000-12,NE,21.6,0,0,1337,59,-7,0.04,1,1
2001-01,NE,27.6,0,0,1152,64,-1,0.48,5,7.4
2001-02,NE,23.4,0,0,1156,57,-4,0.4,2,5.3
2001-03,NE,36.9,0,0,868,65,10,0.6,3,4.2
2001-04,NE,49.1,4,90,473,82,19,5.94,1,6.3
2001-05,NE,56.9,13,242,255,87,30,2.19,0,
2001-06,NE,67.5,168,532,87,99,34,1.71,0,
2001-07,NE,77.5,394,859,0,104,56,2.52,0,
